"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"LPIN1",-0.133290421853259,11.4493440371574,-1.30915940795885,0.21838166820484,0.370872315830633,-6.89015570625742
"PSMB7",-0.105624495326836,12.5099037691204,-1.30550394339977,0.219578342507124,0.372690409022718,-6.89464788682057
"PDIA6",-0.104747962416299,13.208226102449,-1.30101825945857,0.221054173809711,0.374979956146783,-6.90014794861897
"MAP2K1",-0.0972944652715739,13.2867385370425,-1.30050703709905,0.221222887325695,0.375050850285387,-6.90077390995503
"DYNC1H1",-0.109929092862178,14.6304771020724,-1.29973279966502,0.221478602582173,0.375226085980198,-6.90172157926445
"UBA3",-0.0611699485867483,14.7690413913149,-1.29942536406796,0.22158020982587,0.375226085980198,-6.90209776841568
"SNF8",0.103907541149482,11.682786945053,1.29856691879781,0.221864128213457,0.375491694656795,-6.90314785212243
"ITIH1",0.119467026195784,11.6450210492668,1.29597510169021,0.222723148229292,0.376729767039243,-6.90631521859241
"PRCP",-0.547633532867676,11.4793850281614,-1.34718039248845,0.222930208988464,0.376864283501665,-6.52444693202011
"NCL",0.0984896127688391,13.0138090578232,1.29320186238344,0.223645320159961,0.377857016050707,-6.90969922034194
"HSD17B4",0.120405506865559,12.3869393880304,1.28884928350597,0.225098975785516,0.380095699112115,-6.91499978398317
"MRPS10",-0.124689117369781,9.29967656880719,-1.28818826397831,0.225320416016302,0.380252329713404,-6.91580363750808
"NDUFA3",0.121498954926574,14.1850019982574,1.28721132171496,0.225648016454355,0.380587835971814,-6.91699112996396
"PROSC",-0.161349878515354,12.3641311222588,-1.28444622308384,0.226577358370755,0.381935391033046,-6.92034860902787
"PYGL",-0.201029361319385,12.0731488697499,-1.28406576499538,0.226705474068346,0.381935391033046,-6.92081016320401
"PAFAH1B1",-0.107236443155832,12.4945512790779,-1.28125236975653,0.227654698947368,0.383316031560953,-6.92422015189026
"RBM14",-0.136991557857417,10.0662445418468,-1.28007326964537,0.22805348626261,0.383768822269939,-6.92564766380326
"A1BG",0.0891603168189565,12.4569532739844,1.27878963896049,0.228488276020287,0.384281648059163,-6.92720063824419
"NUDT9",-0.0903779614418632,11.2435182696188,-1.2750299014533,0.22976566643485,0.38621020723264,-6.93174272964815
"KCNC1",-0.298481254850575,15.5490638747155,-1.27233552290235,0.230684675316848,0.387388742451265,-6.93499175591456
"LRRC59",-0.128416833938193,12.5505672600921,-1.27203993844257,0.230785676577164,0.387388742451265,-6.93534788116302
"TMED4",-0.0982958126375273,10.8749534864289,-1.27182222246439,0.23086009321715,0.387388742451265,-6.93561015035576
"CREG1",-0.112746650122002,11.8481082309473,-1.26957566830026,0.231629121716937,0.388385293799077,-6.93831451572025
"MVP",0.11919678734084,12.4401264349525,1.26931979354316,0.231716843643917,0.388385293799077,-6.93862231117835
"TMEM261",0.265811169103559,11.9382487313524,1.26848827255843,0.232002102097205,0.38864297715263,-6.93962224551601
"PRKRA",-0.0956973825180683,11.2091009011127,-1.26496656514205,0.233213417168558,0.390450791916764,-6.94385189208121
"COX6C",-0.315205840428458,17.0461383505233,-1.26305144893357,0.233874291048459,0.3908379580556,-6.94614835915935
"ERLIN2",-0.0938285787458177,13.4219058858277,-1.26292921224668,0.233916524484384,0.3908379580556,-6.94629484953338
"RPL9",-0.0821917342328486,12.5874731269556,-1.26291426561429,0.233921689052037,0.3908379580556,-6.94631276109756
"TXNDC12",-0.121827131527818,12.4620496818041,-1.26276369415813,0.23397372175985,0.3908379580556,-6.94649319239243
"MRPS30",0.10824537555464,11.6248466084937,1.26092577574516,0.234609606485955,0.391678749811299,-6.94869431189458
"DDI2",0.0907712179981974,11.3643864261453,1.25888211354407,0.235318322487014,0.392541956463704,-6.95113905965057
"SNRPE",-0.219145574564486,12.6921962948933,-1.25866898150974,0.235392333960638,0.392541956463704,-6.95139385226031
"PMPCA",-0.0973125873257761,12.514959022207,-1.25626264154451,0.236229262771267,0.393715437952111,-6.95426834711429
"KTI12",-0.186593150027083,16.4778272305221,-1.25457551766417,0.236817485547199,0.394473320063119,-6.95628127980454
"CDSN",0.287144305803841,12.7433628153542,1.25151215712942,0.237888574401749,0.396034218229391,-6.9599311086045
"METTL7A",-0.119576732106411,12.1200263493586,-1.24884439052105,0.238824539685223,0.397264638451213,-6.96310422806181
"HMGA1",0.304439618788182,10.7602077149771,1.24863953270749,0.238896535542404,0.397264638451213,-6.96334768454403
"SPAG7",0.138823076486648,11.221239397779,1.24577386358079,0.239905497466781,0.398677125989122,-6.96675018916404
"TUBB2A",0.134330083640812,11.3825926827199,1.24546125058949,0.240015772295989,0.398677125989122,-6.9671210141307
"CSNK1A1",-0.0948687267781629,11.2877575693113,-1.24140406372893,0.241450672688357,0.400835245951739,-6.97192742238718
"DYRK1A",0.121033497847259,11.1162566323828,1.24053235285847,0.241759872073892,0.401123201559995,-6.97295858627145
"ARL3",-0.125123894477907,12.033809962718,-1.2398377322588,0.242006485597291,0.401293674993784,-6.97377988077099
"RTCB",-0.0808436662752658,12.4407464698962,-1.23947817317687,0.242134220816892,0.401293674993784,-6.97420487606638
"NCSTN",0.0851679728547889,11.1152307249397,1.23885713143526,0.242354977244447,0.401434393361739,-6.97493872515016
"MTOR",-0.118143786076216,10.8577102115255,-1.23573502667626,0.243467226288914,0.403050786377446,-6.9786237840253
"PAICS",-0.138965973142652,12.2784890483623,-1.23498171810893,0.243736207594171,0.403270153102338,-6.97951188526579
"AGT",0.0775000194142272,11.2481805121417,1.22842748993101,0.24608661843267,0.406931145757437,-6.98722181597577
"AP1B1",-0.0834201099782454,11.1734405535799,-1.2266763857156,0.24671765843509,0.407506618725399,-6.98927649616185
"FN3KRP",0.161915709644429,10.5704886136587,1.22646761406331,0.246792979530069,0.407506618725399,-6.9895213145688
"ERN1",0.143626868894431,14.5008639489238,1.22624703380846,0.246872581034903,0.407506618725399,-6.98977994655299
"CUL2",-0.0701071605975478,12.1497925740415,-1.2259321634564,0.246986245054887,0.407506618725399,-6.99014907399399
"PPM1A",0.0643329532110783,11.465317377299,1.22203794416101,0.248395484588708,0.409603045178366,-6.99470845201075
"TSTD1",-0.114379802745395,12.2622815637952,-1.21992421095669,0.249163099887638,0.41063968776797,-6.99717866579882
"GUF1",0.137032300698392,9.96501821833396,1.21861380197083,0.249639937543105,0.410965855036215,-6.99870846135701
"NUDT16",-0.139544826394168,10.1653999927315,-1.21841310878147,0.249713031261911,0.410965855036215,-6.9989426451308
"SLC30A9",-0.093334729849424,13.111409788595,-1.21823412697556,0.249778232028779,0.410965855036215,-6.99915146997727
"MRPS31",-0.0690549797984357,12.3276695163955,-1.2159283427251,0.250619420126977,0.412120415400788,-7.00183965166627
"SCO1",-0.091101430324839,12.7483274485576,-1.2148882452871,0.250999606690323,0.412516038804174,-7.00305098692726
"HYI",0.147586635722156,15.1336421740543,1.21396522071465,0.251337386222784,0.412841565474334,-7.00412532092975
"TUBB4B",-0.165999732261561,17.056054947381,-1.2129407843244,0.251712703133402,0.413228354310669,-7.00531697048145
"FAU",0.112899540603683,14.6942682202176,1.21180517884081,0.252129272335532,0.413682398529426,-7.00663704817898
"PSMB2",-0.0827282352855558,15.0432007319682,-1.21040691394674,0.252642948952955,0.414043931348583,-7.00826117127728
"ATXN10",-0.0902911203251904,10.4383182719524,-1.21035407336373,0.252662377243428,0.414043931348583,-7.00832251931783
"MRPL46",0.0719094382752328,12.3316021136999,1.2100615124989,0.252769966887595,0.414043931348583,-7.00866214658304
"LMAN1",0.0723137146550403,12.3994940985761,1.20848518369239,0.253350294207666,0.414567095272206,-7.01049100390542
"SF3B6",-0.0955929079427893,10.5410170366957,-1.20843186957034,0.25336994046078,0.414567095272206,-7.01055282749004
"SERPINA1",-0.127171493987547,16.952882772689,-1.20738112352735,0.253757388776647,0.414759778582695,-7.01177086241852
"FXR1",-0.0702921538978245,12.9156295190484,-1.20719041187105,0.253827761817305,0.414759778582695,-7.01199185134138
"ERP29",0.0940142100921904,13.4683917371352,1.20697090904276,0.253908778157731,0.414759778582695,-7.01224616963883
"HIST1H4A",-0.0982910993545794,17.7356578146628,-1.20622950634393,0.254182575280577,0.414841243921232,-7.01310490812245
"APIP",-0.118402283258058,9.65316851650966,-1.20591786695767,0.254297732827217,0.414841243921232,-7.01346574902414
"RPRD1B",0.102057076749853,10.6451911798127,1.20569582261906,0.254379808455253,0.414841243921232,-7.01372280661774
"DUSP23",-0.305271821417442,11.0114453216843,-1.2044498177334,0.254840769250878,0.415363746903666,-7.01516462444944
"NSFL1C",-0.0729479131870239,13.6277250556244,-1.20338261020196,0.25523611342517,0.415571217649132,-7.01639864924489
"GPC1",0.129571278803576,11.5815193381856,1.20334696488153,0.255249326576371,0.415571217649132,-7.01643985205923
"IPO9",0.129037748091044,9.93583964383727,1.19808917113913,0.257204287132722,0.418459003676424,-7.02250725836406
"COX20",0.221115371049878,10.8812055492288,1.19781578326971,0.257306263851121,0.418459003676424,-7.02282219208018
"SGCA",-0.112904517808831,13.4911265754855,-1.19669462730608,0.257724804178666,0.418909128904267,-7.02411315550245
"HSPG2",0.0691145650534182,15.771658615042,1.19602900729931,0.257973543920001,0.419082914944257,-7.02487915417922
"NIF3L1",0.0808334806911581,12.7042615207581,1.19435685023838,0.2585992654132,0.419683113255606,-7.02680205138197
"TPM4",0.0897091445710032,12.1202991634134,1.19428265939119,0.258627055579851,0.419683113255606,-7.02688731976368
"H3F3A",0.0717911472112363,11.9346055504594,1.19209122155409,0.259448988560911,0.420785818439896,-7.02940414643769
"FN1",-0.0854565874161022,12.2394811753413,-1.19126094316183,0.259760939069869,0.421060655486266,-7.0303567870144
"RPL29",0.0916850022202027,12.0347169445803,1.1903386954024,0.260107793287894,0.421391737481209,-7.03141435829882
"TMOD1",-0.174140885063863,13.2850930865338,-1.18963626124044,0.260372223012093,0.421588996712732,-7.03221944355121
"AIMP2",-0.0991800492006547,14.1512177493308,-1.18760637220732,0.261137569492768,0.422596669140816,-7.03454393653345
"CYC1",0.118990082644959,17.1759108601817,1.18711652135165,0.261322529233558,0.422664517725869,-7.03510442741618
"FXN",0.0795133397168311,11.8417104013783,1.18655500830233,0.261534675260071,0.422776239274348,-7.03574669763888
"SF3A1",-0.0613803306518683,11.7293420854392,-1.18283577988524,0.262943291554213,0.424820900242045,-7.03999496797915
"SDHAF2",-0.153972858599419,10.3167506666282,-1.17838602585023,0.264636473225898,0.427209346543707,-7.04506427286951
"PRUNE",0.237157764391924,15.8359912875583,1.1781912976803,0.264710765997133,0.427209346543707,-7.04528577941903
"PRDX2",0.0647969321886279,18.1826845215923,1.17748452682038,0.264980552061999,0.427411316235375,-7.04608950742118
"PPBP",-0.122825359484004,11.2331724607179,-1.17665733311831,0.265296581518937,0.427471470949554,-7.04702970875396
"SESN1",-0.0738404415204847,12.0891533399129,-1.17652574173887,0.265346883473704,0.427471470949554,-7.04717923087781
"FKBP7",-0.161593298046068,10.6595433901465,-1.17625126950735,0.265451827137879,0.427471470949554,-7.04749106164463
"FSCN1",0.157132185793206,13.5645233982105,1.17550393575213,0.265737734255009,0.427698804315659,-7.04833983251592
"ENDOG",-0.295820368518044,11.7348905660629,-1.17104075344906,0.267450278185868,0.43016356337982,-7.05340018864461
"AHSP",0.125930910616097,12.8018517528461,1.17075483969417,0.26756028070799,0.43016356337982,-7.05372385358842
"TMX4",0.145067703200789,13.5861315438262,1.16688786703243,0.269051567146855,0.432232956031153,-7.05809543677912
"DHX9",0.0687244854168974,12.2943145292282,1.166659140891,0.269139979389957,0.432232956031153,-7.05835366118951
"ANXA1",0.152066647511298,13.3260542771085,1.16455981996462,0.269952523870047,0.433008338651291,-7.06072190465014
"DNAJB6",-0.0745001783307337,10.6970362626961,-1.16448684667322,0.269980802946485,0.433008338651291,-7.06080416667931
