MYH1,MYH2,MYH7,TPM3,TPM1,ATP2A2,ATP2A1,TNNT1,TNNT3,MYL2,MYL1,MYL3,sum_MYH,MYH7_fraction,order_MYH7,MYH2_fraction,order_MYH2,MYH1_fraction,order_MYH1,sum_MYH_slowfast,MYH7_fraction_slowfast,order_MYH7_slowfast,MYH2_fraction_slowfast,order_MYH2_slowfast,sum_TNNT,TNNT1_fraction,order_TNNT1,TNNT3_fraction,order_TNNT3,sum_TPM,TPM1_fraction,order_TPM1,TPM3_fraction,order_TPM3,sum_ATP2A,ATP2A1_fraction,order_ATP2A1,ATP2A2_fraction,order_ATP2A2,sum_MYL,MYL1_fraction,order_MYL1,MYL3_fraction,order_MYL3,fiber_type_MYH,fiber_type_MYH_slowfast,fiber_type_TPM_slowfast,fiber_type_TNNT_slowfast,fiber_type_ATP2A_slowfast,fiber_type_MYL_slowfast,fiber_type_combined,fiber_type_MYH_hybrids,Sample,subject,fiber
8,84,565,145,22,48,20,219,22,208,54,131,657,85.99695585996956,318,12.785388127853881,533,1.21765601217656,538,649,87.05701078582435,324,12.942989214175654,602,241,90.87136929460581,326,9.12863070539419,600,167,13.17365269461078,618,86.82634730538922,307,68,29.411764705882355,610,70.58823529411765,316,185,29.18918918918919,863,70.8108108108108,63,Type 1,Slow,Slow,Slow,Hybrid,Slow,Hybrid,Type 1,11_96,11,96
11,70,736,144,24,128,34,374,41,590,62,150,817,90.08567931456548,288,8.567931456548347,575,1.346389228886169,512,806,91.3151364764268,293,8.6848635235732,633,415,90.12048192771084,329,9.879518072289157,597,168,14.285714285714285,609,85.71428571428571,317,162,20.98765432098765,635,79.01234567901234,291,212,29.245283018867923,862,70.75471698113208,64,Type 1,Slow,Hybrid,Slow,Slow,Slow,Hybrid,Type 1,12_153,12,153
11,12,708,78,8,93,21,244,8,747,51,123,731,96.85362517099864,97,1.6415868673050615,870,1.5047879616963065,470,720,98.33333333333333,52,1.6666666666666667,874,252,96.82539682539682,226,3.1746031746031744,700,86,9.30232558139535,648,90.69767441860465,278,114,18.421052631578945,646,81.57894736842105,279,174,29.310344827586203,861,70.6896551724138,65,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,12_19,12,19
4,21,456,241,9,194,4,436,3,681,72,172,481,94.8024948024948,192,4.365904365904366,687,0.8316008316008316,644,477,95.59748427672956,201,4.40251572327044,725,439,99.31662870159454,31,0.683371298405467,895,250,3.5999999999999996,773,96.39999999999999,153,198,2.0202020202020203,869,97.97979797979798,57,244,29.508196721311474,860,70.49180327868852,66,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,10_96,10,96
3,14,284,122,10,201,2,335,7,428,103,245,301,94.35215946843853,208,4.651162790697675,673,0.9966777408637874,599,298,95.30201342281879,214,4.697986577181208,712,342,97.953216374269,162,2.046783625730994,764,132,7.575757575757576,671,92.42424242424242,255,203,0.9852216748768473,907,99.01477832512316,20,348,29.597701149425287,859,70.40229885057471,67,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,7_13,7,13
7,19,361,129,9,172,12,381,4,442,82,195,387,93.28165374677002,241,4.909560723514212,664,1.8087855297157622,419,380,95,226,5,700,385,98.96103896103897,63,1.0389610389610389,863,138,6.521739130434782,689,93.47826086956522,237,184,6.521739130434782,760,93.47826086956522,166,277,29.602888086642597,858,70.3971119133574,68,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,7_14,7,14
3,17,654,188,9,172,4,351,11,866,93,220,674,97.03264094955489,89,2.522255192878338,811,0.44510385756676557,781,671,97.46646795827124,99,2.533532041728763,827,362,96.96132596685084,219,3.0386740331491713,707,197,4.568527918781726,732,95.43147208121827,194,176,2.272727272727273,855,97.72727272727273,73,313,29.712460063897762,857,70.28753993610223,69,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,12_169,12,169
5,27,908,135,5,79,18,462,3,346,71,167,940,96.59574468085106,114,2.872340425531915,783,0.5319148936170213,748,935,97.11229946524064,123,2.8877005347593583,803,465,99.35483870967742,22,0.6451612903225806,904,140,3.571428571428571,776,96.42857142857143,151,97,18.556701030927837,643,81.44329896907216,282,238,29.831932773109244,856,70.16806722689076,70,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,1_94,1,94
9,8,503,204,5,105,8,382,6,743,77,181,520,96.73076923076923,106,1.5384615384615385,881,1.7307692307692308,433,511,98.43444227005871,43,1.5655577299412915,883,388,98.4536082474227,125,1.5463917525773196,801,209,2.3923444976076556,827,97.60765550239235,99,113,7.079646017699115,755,92.92035398230088,171,258,29.844961240310074,855,70.15503875968993,71,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,12_3,12,3
9,7,500,145,11,70,7,410,24,869,53,124,516,96.89922480620154,96,1.3565891472868217,887,1.744186046511628,429,507,98.61932938856016,35,1.3806706114398422,891,434,94.47004608294931,293,5.529953917050691,633,156,7.051282051282051,678,92.94871794871796,248,77,9.090909090909092,722,90.9090909090909,204,177,29.943502824858758,854,70.05649717514125,72,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,12_8,12,8
3,30,603,282,2,114,11,395,16,639,92,215,636,94.81132075471697,191,4.716981132075472,670,0.4716981132075472,770,633,95.260663507109,216,4.739336492890995,710,411,96.10705596107056,262,3.8929440389294405,664,284,0.7042253521126761,916,99.29577464788733,10,125,8.799999999999999,727,91.2,199,307,29.967426710097723,853,70.03257328990227,73,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,9_173,9,173
0,4,802,150,2,86,2,275,3,435,86,200,806,99.50372208436724,7,0.49627791563275436,919,0,920,806,99.50372208436724,7,0.49627791563275436,919,278,98.92086330935251,67,1.079136690647482,859,152,1.3157894736842104,891,98.68421052631578,35,88,2.272727272727273,853,97.72727272727273,71,286,30.069930069930066,852,69.93006993006993,74,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,4_172,4,172
2,15,516,172,9,132,7,485,6,403,89,205,533,96.81050656660413,100,2.8142589118198873,786,0.37523452157598497,806,531,97.17514124293785,121,2.824858757062147,805,491,98.77800407331976,88,1.2219959266802443,838,181,4.972375690607735,727,95.02762430939227,199,139,5.0359712230215825,790,94.96402877697841,138,294,30.272108843537417,851,69.72789115646259,75,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,11_80,11,80
7,49,547,213,9,115,6,378,15,351,57,131,603,90.71310116086235,274,8.12603648424544,582,1.1608623548922055,553,596,91.77852348993288,287,8.221476510067115,639,393,96.18320610687023,257,3.816793893129771,670,222,4.054054054054054,749,95.94594594594594,177,121,4.958677685950414,791,95.0413223140496,135,188,30.319148936170215,850,69.68085106382979,76,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,7_158,7,158
0,6,635,202,2,74,1,312,2,362,54,124,641,99.06396255850234,14,0.93603744149766,905,0,915,641,99.06396255850234,18,0.93603744149766,908,314,99.36305732484077,21,0.6369426751592357,905,204,0.9803921568627451,908,99.01960784313727,18,75,1.3333333333333335,893,98.66666666666667,33,178,30.337078651685395,849,69.66292134831461,77,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,4_98,4,98
2,10,604,163,3,157,2,472,5,634,125,286,616,98.05194805194806,39,1.6233766233766231,874,0.3246753246753247,823,614,98.37133550488599,48,1.6286644951140066,878,477,98.9517819706499,64,1.0482180293501049,862,166,1.8072289156626504,858,98.19277108433735,68,159,1.257861635220126,896,98.74213836477988,30,411,30.413625304136254,848,69.58637469586375,78,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,4_13,4,13
4,52,902,188,6,60,11,469,17,385,84,191,958,94.1544885177453,217,5.427974947807933,645,0.41753653444676403,792,954,94.54926624737946,236,5.450733752620545,690,486,96.50205761316872,242,3.4979423868312756,684,194,3.0927835051546393,797,96.90721649484536,129,71,15.492957746478872,662,84.50704225352112,264,275,30.545454545454547,847,69.45454545454545,79,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,5_21,5,21
2,17,547,202,3,164,4,373,6,595,118,267,566,96.64310954063605,111,3.0035335689045937,776,0.35335689045936397,809,564,96.98581560283688,130,3.0141843971631204,796,379,98.41688654353563,128,1.58311345646438,798,205,1.4634146341463417,881,98.53658536585365,45,168,2.380952380952381,849,97.61904761904762,77,385,30.649350649350648,846,69.35064935064935,80,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,7_84,7,84
4,18,706,246,6,145,10,368,13,634,58,131,728,96.97802197802197,93,2.4725274725274726,814,0.5494505494505495,740,724,97.51381215469614,96,2.4861878453038675,830,381,96.58792650918635,237,3.4120734908136483,689,252,2.380952380952381,829,97.61904761904762,97,155,6.451612903225806,763,93.54838709677419,163,189,30.687830687830687,845,69.31216931216932,81,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,2_94,2,94
7,18,467,132,8,54,5,310,8,406,94,211,492,94.91869918699187,180,3.6585365853658534,730,1.4227642276422763,489,485,96.28865979381443,166,3.711340206185567,760,318,97.48427672955975,182,2.515723270440252,744,140,5.714285714285714,703,94.28571428571428,223,59,8.47457627118644,732,91.52542372881356,194,305,30.81967213114754,844,69.18032786885246,82,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,8_18,8,18
2,24,656,179,6,144,6,377,5,437,82,182,682,96.18768328445748,134,3.519061583577713,740,0.2932551319648094,832,680,96.47058823529412,157,3.5294117647058822,769,382,98.69109947643979,100,1.3089005235602094,826,185,3.2432432432432434,791,96.75675675675676,134,150,4,813,96,113,264,31.060606060606062,843,68.93939393939394,83,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,5_22,5,22
15,42,763,89,14,64,36,358,50,673,79,175,820,93.04878048780488,246,5.121951219512195,652,1.8292682926829267,417,805,94.78260869565217,232,5.217391304347826,694,408,87.74509803921569,337,12.254901960784313,589,103,13.592233009708737,615,86.40776699029125,311,100,36,599,64,327,254,31.10236220472441,842,68.89763779527559,84,Type 1,Slow,Slow,Slow,Hybrid,Slow,Hybrid,Type 1,8_152,8,152
0,17,656,241,5,136,3,478,6,596,115,253,673,97.47399702823179,66,2.526002971768202,809,0,898,673,97.47399702823179,98,2.526002971768202,828,484,98.7603305785124,92,1.2396694214876034,834,246,2.0325203252032518,845,97.96747967479675,81,139,2.158273381294964,859,97.84172661870504,67,368,31.25,841,68.75,85,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,11_83,11,83
12,17,479,120,10,162,9,440,9,599,107,231,508,94.29133858267717,211,3.346456692913386,750,2.3622047244094486,364,496,96.57258064516128,155,3.4274193548387095,771,449,97.9955456570156,160,2.0044543429844097,766,130,7.6923076923076925,669,92.3076923076923,257,171,5.263157894736842,783,94.73684210526315,143,338,31.65680473372781,840,68.34319526627219,86,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,4_83,4,83
6,23,413,147,14,87,10,257,15,488,76,164,442,93.43891402714932,237,5.203619909502263,649,1.3574660633484164,509,436,94.72477064220183,233,5.275229357798166,693,272,94.48529411764706,292,5.514705882352941,634,161,8.695652173913043,655,91.30434782608695,271,97,10.309278350515463,707,89.69072164948454,219,240,31.666666666666664,839,68.33333333333333,87,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,3_13,3,13
4,16,593,199,4,141,1,446,5,551,116,250,613,96.73735725938009,105,2.6101141924959217,804,0.6525285481239804,705,609,97.37274220032842,106,2.6272577996715927,820,451,98.89135254988913,72,1.1086474501108647,854,203,1.9704433497536946,850,98.0295566502463,76,142,0.7042253521126761,913,99.29577464788733,13,366,31.693989071038253,838,68.30601092896174,88,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,4_78,4,78
15,23,839,208,9,108,15,1122,17,535,63,135,877,95.66704675028507,156,2.6225769669327255,802,1.7103762827822122,438,862,97.33178654292344,112,2.668213457076566,814,1139,98.50746268656717,120,1.4925373134328357,806,217,4.147465437788019,744,95.85253456221197,182,123,12.195121951219512,689,87.8048780487805,237,198,31.818181818181817,837,68.18181818181817,89,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,1_81,1,81
5,19,446,160,9,123,4,309,3,544,121,258,470,94.8936170212766,186,4.042553191489362,705,1.0638297872340425,575,465,95.91397849462365,188,4.086021505376344,738,312,99.03846153846155,56,0.9615384615384616,870,169,5.325443786982249,714,94.67455621301775,212,127,3.149606299212598,831,96.8503937007874,95,379,31.926121372031663,836,68.07387862796834,90,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,4_169,4,169
5,29,552,150,15,98,6,312,15,339,77,164,586,94.19795221843003,216,4.948805460750854,662,0.8532423208191127,639,581,95.00860585197934,225,4.991394148020654,701,327,95.41284403669725,276,4.587155963302752,650,165,9.090909090909092,651,90.9090909090909,275,104,5.769230769230769,776,94.23076923076923,150,241,31.950207468879665,835,68.04979253112033,91,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,6_8,6,8
19,25,778,201,11,126,6,535,10,647,106,225,822,94.64720194647201,197,3.0413625304136254,772,2.3114355231143553,369,803,96.88667496886674,133,3.1133250311332503,793,545,98.1651376146789,147,1.834862385321101,779,212,5.188679245283019,717,94.81132075471697,210,132,4.545454545454546,800,95.45454545454545,126,331,32.02416918429003,833,67.97583081570997,92,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,10_14,10,14
10,51,844,180,17,75,32,365,17,558,106,225,905,93.25966850828729,243,5.6353591160221,635,1.1049723756906076,567,895,94.30167597765363,246,5.698324022346369,680,382,95.54973821989529,271,4.450261780104712,655,197,8.629441624365482,657,91.37055837563452,269,107,29.906542056074763,608,70.09345794392523,318,331,32.02416918429003,834,67.97583081570997,93,Type 1,Slow,Slow,Slow,Hybrid,Slow,Hybrid,Type 1,12_24,12,24
1,9,878,189,0,170,3,1109,4,380,59,125,888,98.87387387387388,17,1.0135135135135136,900,0.11261261261261261,876,887,98.98534385569336,22,1.0146561443066515,904,1113,99.64061096136568,8,0.3593890386343217,918,189,0,924,100,3,173,1.7341040462427744,879,98.26589595375722,47,184,32.065217391304344,832,67.93478260869566,94,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,1_170,1,170
28,39,653,97,9,38,38,313,15,451,50,102,720,90.69444444444444,275,5.416666666666667,646,3.888888888888889,298,692,94.36416184971098,242,5.635838150289017,684,328,95.42682926829268,275,4.573170731707317,651,106,8.49056603773585,659,91.50943396226415,267,76,50,581,50,345,152,32.89473684210527,831,67.10526315789474,95,Type 1,Slow,Slow,Slow,Hybrid,Slow,Hybrid,Type 1,1_83,1,83
2,12,576,197,3,155,5,395,6,498,101,206,590,97.6271186440678,57,2.0338983050847457,850,0.3389830508474576,819,588,97.95918367346938,69,2.0408163265306123,857,401,98.50374064837905,121,1.4962593516209477,805,200,1.5,878,98.5,49,160,3.125,832,96.875,94,307,32.89902280130293,830,67.10097719869707,96,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,13_15,13,15
3,30,681,227,8,109,5,411,4,480,98,199,714,95.37815126050421,168,4.201680672268908,698,0.42016806722689076,791,711,95.78059071729957,195,4.219409282700422,731,415,99.03614457831326,57,0.9638554216867471,869,235,3.404255319148936,785,96.59574468085106,142,114,4.385964912280701,803,95.6140350877193,123,297,32.996632996633,829,67.003367003367,97,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,11_98,11,98
2,10,570,154,3,176,3,454,3,532,105,213,582,97.9381443298969,46,1.718213058419244,866,0.3436426116838488,813,580,98.27586206896551,55,1.7241379310344827,871,457,99.34354485776805,25,0.6564551422319475,902,157,1.910828025477707,854,98.08917197452229,72,179,1.675977653631285,881,98.32402234636871,45,318,33.0188679245283,828,66.98113207547169,98,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,13_20,13,20
6,19,628,224,6,134,4,408,9,603,71,144,653,96.17151607963247,135,2.909647779479326,780,0.9188361408882083,622,647,97.06336939721793,126,2.936630602782071,800,417,97.84172661870504,167,2.158273381294964,759,230,2.608695652173913,821,97.3913043478261,105,138,2.898550724637681,835,97.10144927536231,91,215,33.02325581395349,827,66.97674418604652,99,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,14_89,14,89
2,12,525,162,3,181,3,422,3,469,124,250,539,97.40259740259741,71,2.2263450834879404,834,0.3710575139146568,807,537,97.76536312849163,77,2.2346368715083798,849,425,99.29411764705883,32,0.7058823529411765,894,165,1.8181818181818181,857,98.18181818181819,69,184,1.6304347826086956,884,98.36956521739131,42,374,33.155080213903744,826,66.84491978609626,100,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,4_157,4,157
2,29,465,168,11,111,2,393,10,452,100,200,496,93.75,230,5.846774193548387,620,0.4032258064516129,801,494,94.12955465587044,254,5.870445344129554,672,403,97.51861042183623,181,2.481389578163772,745,179,6.145251396648044,696,93.85474860335195,230,113,1.7699115044247788,877,98.23008849557522,49,300,33.33333333333333,824,66.66666666666666,101,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,11_5,11,5
3,21,858,116,4,95,2,381,13,330,55,110,882,97.27891156462584,79,2.380952380952381,823,0.3401360544217687,817,879,97.61092150170649,89,2.3890784982935154,837,394,96.7005076142132,233,3.2994923857868024,693,120,3.3333333333333335,787,96.66666666666667,139,97,2.0618556701030926,867,97.9381443298969,59,165,33.33333333333333,825,66.66666666666666,102,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,5_3,5,3
8,25,751,200,3,125,7,415,3,358,80,158,784,95.79081632653062,151,3.188775510204082,763,1.0204081632653061,591,776,96.77835051546391,141,3.221649484536082,785,418,99.28229665071771,34,0.7177033492822966,892,203,1.477832512315271,879,98.52216748768473,47,132,5.303030303030303,782,94.6969696969697,144,238,33.61344537815126,823,66.38655462184873,103,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,13_163,13,163
3,12,513,194,2,181,5,384,2,581,127,250,528,97.1590909090909,83,2.272727272727273,832,0.5681818181818182,735,525,97.71428571428571,81,2.2857142857142856,845,386,99.48186528497409,16,0.5181347150259068,910,196,1.0204081632653061,905,98.9795918367347,21,186,2.6881720430107525,841,97.31182795698925,85,377,33.687002652519894,822,66.3129973474801,104,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,4_161,4,161
2,12,494,182,4,127,2,369,6,558,144,283,508,97.24409448818898,81,2.3622047244094486,825,0.39370078740157477,802,506,97.62845849802372,88,2.371541501976284,838,375,98.4,129,1.6,797,186,2.1505376344086025,841,97.84946236559139,84,129,1.550387596899225,888,98.44961240310077,38,427,33.723653395784545,821,66.27634660421545,105,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,7_86,7,86
4,3,455,124,5,114,14,349,8,417,86,165,462,98.48484848484848,26,0.6493506493506493,914,0.8658008658008658,637,458,99.34497816593887,12,0.6550218340611353,914,357,97.75910364145658,171,2.2408963585434174,755,129,3.875968992248062,758,96.12403100775194,168,128,10.9375,700,89.0625,226,251,34.26294820717131,820,65.73705179282868,106,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,8_25,8,25
29,88,501,109,34,28,18,320,34,202,61,117,618,81.06796116504854,331,14.239482200647249,526,4.692556634304207,282,589,85.05942275042445,328,14.94057724957555,598,354,90.3954802259887,327,9.6045197740113,599,143,23.776223776223777,590,76.22377622377621,336,46,39.130434782608695,595,60.86956521739131,331,178,34.26966292134831,819,65.73033707865169,107,Hybrid 1/2A,Hybrid,Hybrid,Slow,Hybrid,Slow,Hybrid,Hybrid 1/2A,6_1,6,1
3,23,452,151,7,147,0,316,3,444,121,232,478,94.56066945606695,201,4.811715481171548,666,0.6276150627615062,711,475,95.15789473684211,221,4.842105263157895,705,319,99.05956112852664,52,0.9404388714733543,874,158,4.430379746835443,735,95.56962025316456,191,147,0,925,100,4,353,34.27762039660057,818,65.72237960339945,108,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,7_18,7,18
3,22,579,266,10,185,4,438,14,739,147,281,604,95.86092715231787,148,3.642384105960265,732,0.49668874172185434,762,601,96.33943427620633,161,3.6605657237936775,765,452,96.90265486725663,222,3.0973451327433628,704,276,3.6231884057971016,772,96.37681159420289,154,189,2.1164021164021163,862,97.88359788359789,64,428,34.345794392523366,817,65.65420560747664,109,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,9_161,9,161
3,74,542,181,26,114,17,488,32,319,60,114,619,87.56058158319871,310,11.954765751211632,543,0.48465266558966075,766,616,87.98701298701299,315,12.012987012987013,611,520,93.84615384615384,305,6.153846153846154,621,207,12.560386473429952,621,87.43961352657004,305,131,12.977099236641221,683,87.02290076335878,243,174,34.48275862068966,815,65.51724137931035,110,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,3_6,3,6
13,43,697,116,11,45,13,241,16,327,60,114,753,92.56308100929614,251,5.710491367861885,630,1.7264276228419653,435,740,94.1891891891892,249,5.810810810810811,677,257,93.77431906614785,307,6.22568093385214,619,127,8.661417322834646,656,91.33858267716536,270,58,22.413793103448278,628,77.58620689655173,298,174,34.48275862068966,816,65.51724137931035,111,Type 1,Slow,Slow,Slow,Hybrid,Slow,Hybrid,Type 1,8_154,8,154
1,45,472,189,17,186,38,506,23,709,124,234,518,91.11969111969111,270,8.687258687258687,574,0.19305019305019305,861,517,91.29593810444874,294,8.704061895551257,632,529,95.65217391304348,267,4.3478260869565215,659,206,8.25242718446602,662,91.74757281553399,264,224,16.964285714285715,653,83.03571428571429,273,358,34.63687150837989,814,65.36312849162012,112,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,9_80,9,80
